energy(0),homogeneity(0),contrast(0),correlation(0),energy(45),homogeneity(45),contrast(45),correlation(45),energy(90),homogeneity(90),contrast(90),correlation(90),energy(135),homogeneity(135),contrast(135),correlation(135),label
0.014667714026507232,0.12674907389894519,201.2338308457712,0.9541366935624753,0.013320242108291226,0.1032484336112181,458.06821404850376,0.8943050997733291,0.013372699815129938,0.10396477245773066,453.2011290322581,0.8954404961655504,0.014667714026507232,0.12674907389894519,201.2338308457712,0.9541366935624753,malignant
0.015268164149537796,0.1217932004758557,158.8969828620992,0.9651417525970784,0.014197316274266077,0.10184176070468613,259.119262913794,0.9417502065417324,0.014311140659750952,0.10322320109556654,269.6692610328529,0.9393988238960216,0.015268164149537796,0.1217932004758557,158.8969828620992,0.9651417525970784,malignant
0.011704662763309965,0.10692013363864124,172.79536299969553,0.9754617888734385,0.009892600318311993,0.07950020136911598,454.513356278062,0.9351476165689588,0.009880903134130096,0.07914672164681426,420.10261204600835,0.9401071734869293,0.011704662763309965,0.10692013363864124,172.79536299969553,0.9754617888734385,malignant
0.013521796202269027,0.11359732030706046,252.18562631664238,0.9432961697680801,0.011591815142043695,0.08215465201967649,708.0142173478014,0.8386792906986732,0.011625892230845997,0.08388329124335815,703.6378565455728,0.839669014747979,0.013521796202269027,0.11359732030706046,252.18562631664238,0.9432961697680801,malignant
0.010908555071519235,0.09006890953242866,372.8483103565871,0.9201301339910838,0.008846573754290607,0.06060382498553159,913.2221710062365,0.8022743043117249,0.008746476653041284,0.05956473131158694,943.065151050392,0.7958864781124123,0.010908555071519235,0.09006890953242866,372.8483103565871,0.9201301339910838,malignant
0.03372442633618382,0.19092864717451896,75.5740045595692,0.9799581912423645,0.0335736601731484,0.17525260268902118,236.2693976300197,0.936741950676116,0.03388592802518393,0.18077297994860822,222.3921489368695,0.9404745694991375,0.03372442633618382,0.19092864717451896,75.5740045595692,0.9799581912423645,malignant
0.03188342725309089,0.15156731133137857,182.88614828209768,0.9614103219275336,0.028744321908325543,0.11665775981342281,554.5794303857999,0.8816923165543298,0.02888666462494574,0.11731514156084023,541.4844621118391,0.8844195495563519,0.03188342725309089,0.15156731133137857,182.88614828209768,0.9614103219275336,malignant
0.014775324828506494,0.12781780256582723,180.80275739857723,0.9693926883506973,0.012452205478064367,0.09216106844805799,445.11160620247017,0.9236196389861561,0.012590866368518763,0.09428599071609818,410.93658024503185,0.9294684167290729,0.014775324828506494,0.12781780256582723,180.80275739857723,0.9693926883506973,malignant
0.01567187549800558,0.12989838465030676,273.73189011737753,0.9598716436332465,0.014480218181769517,0.11010173137002702,446.45984262386946,0.9337297469183936,0.01447776325875325,0.1089519249614451,432.16098330342083,0.935812760267231,0.01567187549800558,0.12989838465030676,273.73189011737753,0.9598716436332465,malignant
0.10469387550987552,0.21747720673160265,161.18166533175688,0.9551485904360246,0.10548229572061582,0.19178874318586672,342.7978650643996,0.9017196674003605,0.10597579407022432,0.19248924193092104,353.89062634630795,0.8985549563192009,0.10469387550987552,0.21747720673160265,161.18166533175688,0.9551485904360246,malignant
0.022206438491707437,0.15277632358385929,119.93356950067476,0.986642461081695,0.019602901809976096,0.11665683581115804,284.90193846251145,0.9680126849082149,0.019847833922037383,0.11798518264082322,288.1871947629499,0.9676371813373713,0.022206438491707437,0.15277632358385929,119.93356950067476,0.986642461081695,malignant
0.018971266817980198,0.1336738847419237,147.1138331546861,0.9597167239323792,0.01753399145388827,0.1102683374594669,272.1099838481728,0.9222852833702668,0.017560639135044215,0.1111790555057418,269.6534179638306,0.9229356394242111,0.018971266817980198,0.1336738847419237,147.1138331546861,0.9597167239323792,malignant
0.1612840453336458,0.29064623546761154,155.09288230658694,0.9831386060995179,0.15880926874145462,0.2687853600657411,362.1450743602687,0.9602115779767955,0.1588608913824887,0.2696172315635568,348.4164505688314,0.9616982756759931,0.1612840453336458,0.29064623546761154,155.09288230658694,0.9831386060995179,malignant
0.04463696686236155,0.15085212094117675,365.1391190983514,0.8991996818805682,0.04224629105550682,0.11432002955471718,910.7051675331853,0.7449397268282925,0.04286226792517275,0.1153096265569846,867.7460932440575,0.7571731489189747,0.04463696686236155,0.15085212094117675,365.1391190983514,0.8991996818805682,malignant
0.012887815888120931,0.10891347019937463,185.99246441971286,0.9507431973740281,0.010889150938189537,0.0803971909153782,520.5735970524572,0.8609986384526268,0.011110261768421678,0.08262094055125423,473.7013535841383,0.8734433789406174,0.012887815888120931,0.10891347019937463,185.99246441971286,0.9507431973740281,malignant
0.011414344025207085,0.10966727048586254,168.52865407213238,0.9777489886138563,0.00928877365191493,0.07552643006862743,538.1363862843683,0.9285679420954832,0.009355394602695976,0.0763102035237698,531.4551141542194,0.9294144804050616,0.011414344025207085,0.10966727048586254,168.52865407213238,0.9777489886138563,malignant
0.07833541438240757,0.18873709381744008,280.5386014594205,0.9549659407380847,0.07493559498083208,0.1606340182561775,530.9329246178626,0.9139779301397882,0.075603721259457,0.16231268276925756,545.223712174881,0.9117007240678111,0.07833541438240757,0.18873709381744008,280.5386014594205,0.9549659407380847,malignant
0.06449133940668723,0.23416623195719335,85.2731973208891,0.9683990138360219,0.061216019040430905,0.19659124249676213,170.5283767639523,0.9367545312543725,0.0615442544860299,0.1969192651739892,158.937722850842,0.9410414020948037,0.06449133940668723,0.23416623195719335,85.2731973208891,0.9683990138360219,malignant
0.011389330037301252,0.1057490001927211,204.31754828433003,0.9738201547365319,0.009967189625515198,0.08177847371389213,572.9301863031964,0.9261107535499389,0.009960863146763919,0.0809491061816556,583.3827639751553,0.9246900095370156,0.011389330037301252,0.1057490001927211,204.31754828433003,0.9738201547365319,malignant
0.012477162126491652,0.10312557600987433,414.10084535406514,0.9103705987170004,0.009859377924280177,0.06564321571391185,1153.235781349272,0.7493760714733991,0.009999724029168919,0.0674629320635656,1125.4623975822963,0.7553982542586468,0.012477162126491652,0.10312557600987433,414.10084535406514,0.9103705987170004,malignant
0.23486617228217668,0.34197507113201125,163.8905794511299,0.9738223054603093,0.23042341561324883,0.3142818956847019,293.12574742741276,0.9521905842799328,0.23026807413596823,0.3134539864667282,289.83474643802003,0.9527267040755778,0.23486617228217668,0.34197507113201125,163.8905794511299,0.9738223054603093,malignant
0.012401432060786132,0.11056770195870276,232.93120637305537,0.9664188362485926,0.010978670584707015,0.08599048431702208,485.69164248130045,0.9292852026427932,0.011092558393029426,0.08842182745771685,442.1476770888536,0.9356231086178723,0.012401432060786132,0.11056770195870276,232.93120637305537,0.9664188362485926,malignant
0.027182791221907476,0.14829807544196652,131.39031444413914,0.9821325288589103,0.025944318957084937,0.1289463227232494,228.026745593116,0.9688675769222184,0.025997618417755382,0.1276884923913225,236.84999717442287,0.9676625014703925,0.027182791221907476,0.14829807544196652,131.39031444413914,0.9821325288589103,malignant
0.018024815661271842,0.13396225069597745,151.65182184617476,0.9810218319151579,0.016237958652623664,0.10589072333169565,424.9402485295003,0.9462625455356697,0.016156278241203147,0.10544173582794816,420.0233686809179,0.9468533316811565,0.018024815661271842,0.13396225069597745,151.65182184617476,0.9810218319151579,malignant
0.025607482616696584,0.18870176623686244,98.02139310232548,0.9561413403196326,0.021645628618982452,0.13683356467605828,314.3396136924914,0.858933160877934,0.021707025956583886,0.1384505124059675,286.92711599599335,0.8711975777097541,0.025607482616696584,0.18870176623686244,98.02139310232548,0.9561413403196326,malignant
0.017492654353235694,0.15271938063011073,148.3263882337983,0.9644303372092508,0.015479917799240584,0.11913098358816473,512.6603913705395,0.8764713726101658,0.015687024676230732,0.12124138779849965,425.43766525811156,0.8975114226147696,0.017492654353235694,0.15271938063011073,148.3263882337983,0.9644303372092508,malignant
0.022299382777870805,0.1487774302472576,156.92449077513618,0.9759440445055279,0.020487171627225242,0.12488371207338926,244.38284641284645,0.9619565372599903,0.02049804329809104,0.1246785651062681,243.50358960566064,0.9621027964759343,0.022299382777870805,0.1487774302472576,156.92449077513618,0.9759440445055279,malignant
0.19125204560714942,0.33036625497244115,104.07369056955719,0.9520407778665892,0.1834464964669417,0.29039743254086203,198.31910534448764,0.9048547160644516,0.18516588691940558,0.29472972974943773,184.96088124950109,0.9112261949704435,0.19125204560714942,0.33036625497244115,104.07369056955719,0.9520407778665892,malignant
0.016814134102901897,0.1278013769242464,219.24506739155052,0.976799532913046,0.013851851708887124,0.08637507028761732,805.4059752554485,0.9144496821729687,0.013967365587768421,0.08877980146797013,823.0782475694339,0.9125947796802732,0.016814134102901897,0.1278013769242464,219.24506739155052,0.976799532913046,malignant
0.09908426445622046,0.22321566072528587,204.3462273467073,0.9692512626400035,0.09797340895486974,0.19945035107448045,661.935215640749,0.9008220117516186,0.098243836758791,0.2007065858747403,564.3611528856635,0.9154201905557421,0.09908426445622046,0.22321566072528587,204.3462273467073,0.9692512626400035,malignant
0.027431181703473178,0.139670551079146,270.76930266593484,0.9440648213631173,0.025814407543711736,0.10280397709247276,731.3142221553182,0.8465009975134441,0.026396427062461245,0.10285902835372195,758.9374361201109,0.8406740318066911,0.027431181703473178,0.139670551079146,270.76930266593484,0.9440648213631173,malignant
0.03446402515617074,0.19084831159611607,76.65360675671235,0.9806405883505896,0.034312786263462854,0.17924235700041075,184.39467860941022,0.9532158241545988,0.03446104656745317,0.18234440603707663,161.31736045161972,0.9590767262039274,0.03446402515617074,0.19084831159611607,76.65360675671235,0.9806405883505896,malignant
0.024306361938830262,0.18362388500919977,115.565318986779,0.9683492497153982,0.020761330199922507,0.13088452776229478,445.8184697972308,0.8783178636419471,0.020882507148675747,0.13282005751194673,407.0053443723546,0.8888895925604667,0.024306361938830262,0.18362388500919977,115.565318986779,0.9683492497153982,malignant
0.015418654974099161,0.1394492298329064,100.40636935623742,0.9877003951158937,0.013230585341913704,0.10096743268731627,304.7011791141586,0.9623358680246158,0.013253709089727797,0.10098246849382204,301.0610991838019,0.9627782405664915,0.015418654974099161,0.1394492298329064,100.40636935623742,0.9877003951158937,malignant
0.15460179763900667,0.28472255590967793,117.34460240963857,0.9700303951425968,0.15420534738748443,0.270904233285454,178.95715916820518,0.953725942262562,0.15441681468909607,0.2733060878181139,169.7429508315958,0.956050757021876,0.15460179763900667,0.28472255590967793,117.34460240963857,0.9700303951425968,malignant
0.18386842953086438,0.30370264191960666,156.21123247243995,0.9398267988012755,0.18034327214982981,0.2709031438515196,389.77118411240644,0.8477579209849126,0.180650137579773,0.2719114787090138,368.81603764344504,0.8560360362165885,0.18386842953086438,0.30370264191960666,156.21123247243995,0.9398267988012755,malignant
0.04720750581808765,0.18652129429720932,121.61105482319408,0.9736605100124275,0.04425010520855967,0.1624910639615719,191.33495612857013,0.9582792508744293,0.0442237077870113,0.16344724462780547,179.18589485908257,0.9608955549286384,0.04720750581808765,0.18652129429720932,121.61105482319408,0.9736605100124275,malignant
0.015448646500998729,0.1299897580852592,183.98520219558637,0.9747814123272406,0.014212104002292614,0.10868460782312432,415.2129873541221,0.9423950664693697,0.01420565092204547,0.10755559484499803,436.2334357207073,0.9394299891219795,0.015448646500998729,0.1299897580852592,183.98520219558637,0.9747814123272406,malignant
0.013278376960329743,0.12248770594679685,137.36091487570224,0.9743306142524861,0.010809501953576392,0.08537224219135706,437.8874149801216,0.9174192871818689,0.01080610811337833,0.08444922252810787,426.2586147760904,0.9195861740735535,0.013278376960329743,0.12248770594679685,137.36091487570224,0.9743306142524861,malignant
0.025120947694662922,0.15671622274389269,116.19483712490043,0.9880922056561817,0.02262936052851123,0.1210503456597238,239.51705434627968,0.9753363660242549,0.02284895577023608,0.1228826805536651,243.311899454736,0.974938569798772,0.025120947694662922,0.15671622274389269,116.19483712490043,0.9880922056561817,malignant
0.01655532008713355,0.13652844661430388,241.02374528769934,0.9598618180541808,0.015401783814778977,0.11221607374836415,552.0678446207451,0.9071808312827939,0.01542629724147644,0.11274726203431544,534.4199604527578,0.9101344640026584,0.01655532008713355,0.13652844661430388,241.02374528769934,0.9598618180541808,malignant
0.019736275678823977,0.12819683927706096,144.6320911214953,0.9308079419936168,0.017559265950251583,0.10269783699215473,343.1533415550857,0.8271816481468084,0.01775566215110401,0.10354642025544168,321.0801928800769,0.8381630950382383,0.019736275678823977,0.12819683927706096,144.6320911214953,0.9308079419936168,malignant
0.014133891738429665,0.1181121613168368,171.3428651266766,0.9679198181624006,0.012696074720348846,0.09291711006195752,591.7981756797221,0.8880403225493314,0.012802826277522656,0.09382117138646924,588.1870563268722,0.8887228946864792,0.014133891738429665,0.1181121613168368,171.3428651266766,0.9679198181624006,malignant
0.028825403781045082,0.19788269313487067,106.90513089887493,0.9643424458379838,0.025711407571929492,0.15629004445921563,254.13657215833828,0.9156361493537677,0.025767134807886675,0.15743125007691555,250.81872953849407,0.9167440490413867,0.028825403781045082,0.19788269313487067,106.90513089887493,0.9643424458379838,malignant
0.014777780726001869,0.12050559054518664,298.06412925150056,0.9455656231639782,0.013495281832021288,0.10002477644263619,470.14365202602784,0.912902919814869,0.01353733197350029,0.10187623576190605,441.61394773750646,0.9181308751503212,0.014777780726001869,0.12050559054518664,298.06412925150056,0.9455656231639782,malignant
0.02484001821504131,0.14511616394420473,181.00741238132542,0.9696324907084487,0.02178588237037897,0.11249615025016298,476.42703417877607,0.9190958175576801,0.021874437310560543,0.11464591573407126,471.6505151862079,0.919889261717252,0.02484001821504131,0.14511616394420473,181.00741238132542,0.9696324907084487,malignant
0.013307986912074079,0.12031358153763178,227.81067298271063,0.9602898214069086,0.010655164148311873,0.07972788448943204,746.9646848943186,0.8688446885562273,0.010787842724368099,0.08123745562395374,721.8962059620598,0.8732160961541346,0.013307986912074079,0.12031358153763178,227.81067298271063,0.9602898214069086,malignant
0.014530568327617531,0.11040426915142797,450.36537438625203,0.8940068949614803,0.011813791422113086,0.07428811111999939,1052.6366100581145,0.7524766909582971,0.011841461762397653,0.07426313860676466,1004.2431089760004,0.763786616065793,0.014530568327617531,0.11040426915142797,450.36537438625203,0.8940068949614803,malignant
0.01326063396605647,0.12520033049574,163.16708523125,0.9735229160761701,0.010223844268487393,0.07596987728198656,546.1028808162313,0.9108785875660199,0.010210667873449538,0.07603022536839382,557.0815600828774,0.9090672083673383,0.01326063396605647,0.12520033049574,163.16708523125,0.9735229160761701,malignant
0.017831093404534773,0.1174507314554722,280.12779778795186,0.9558818911643007,0.01670432506455407,0.08189649090292844,801.9295949601367,0.8730905958339934,0.017083060252314618,0.08111105503707827,831.5502471579501,0.8684650138965722,0.017831093404534773,0.1174507314554722,280.12779778795186,0.9558818911643007,malignant
0.02567738218499213,0.1304874371792688,197.25066195581547,0.940450319435105,0.024462322499667177,0.09864191031580655,629.5460958434089,0.811454288554422,0.024730549152450227,0.10009480074132264,632.1797679046175,0.8108126896940404,0.02567738218499213,0.1304874371792688,197.25066195581547,0.940450319435105,malignant
0.018613244065792563,0.12644220334345407,364.40614452861325,0.9155233004659147,0.016520469834654987,0.10001552070304341,739.3692329385224,0.8274859266237427,0.016442897565624216,0.0990372138928389,763.0305598741268,0.8218197708473203,0.018613244065792563,0.12644220334345407,364.40614452861325,0.9155233004659147,malignant
0.0694468979544368,0.20718100932234015,135.3356271850728,0.9766305866463542,0.0668993869843629,0.19139086894954208,216.3388366320465,0.9618876925625708,0.06726527764854061,0.19093113920776075,216.9079306399085,0.9617527850168821,0.0694468979544368,0.20718100932234015,135.3356271850728,0.9766305866463542,malignant
0.014559328900454568,0.12852730821351724,127.26083920618056,0.9675720709533319,0.012310700800482598,0.09477416125554347,348.9172304317998,0.910579373716873,0.012383193021765155,0.09623027702392438,337.05749844990703,0.913599997053826,0.014559328900454568,0.12852730821351724,127.26083920618056,0.9675720709533319,malignant
0.01242559536653228,0.11513169602138415,150.54740427098673,0.9732917135289026,0.009892527958891069,0.07466685251879028,471.0063275154468,0.9157796465605474,0.009886750659177107,0.07485963341598033,480.0806792333851,0.9141528066646357,0.01242559536653228,0.11513169602138415,150.54740427098673,0.9732917135289026,malignant
0.013920153728956431,0.13223127693955325,129.42954061846555,0.9698481449471016,0.010525215186750075,0.07996897948570947,538.0807165861514,0.8726192547841197,0.010472177295185353,0.07822000696248836,542.8526901249633,0.8715108351352119,0.013920153728956431,0.13223127693955325,129.42954061846555,0.9698481449471016,malignant
0.01464428850002055,0.12423648188055704,149.3343448121228,0.9703174056695827,0.013866720969738648,0.10894228181173087,313.0144638104426,0.9371531225195704,0.014004236225840143,0.11050332308433697,298.4750783135239,0.94005000677982,0.01464428850002055,0.12423648188055704,149.3343448121228,0.9703174056695827,malignant
0.014215211167631619,0.11377148755566169,197.83647466603196,0.9639974177373768,0.012625013689169873,0.08716327678062079,658.9857389445998,0.8797479560093089,0.012715254742235475,0.08871806670024991,646.2082189635112,0.8820373109606013,0.014215211167631619,0.11377148755566169,197.83647466603196,0.9639974177373768,malignant
0.01384407142272173,0.13453992826567873,116.17763534036088,0.9787664929565221,0.011530543903129593,0.09443428188671556,338.000392531582,0.9373675767542026,0.011577758354909854,0.09525368331676067,316.17462589605736,0.9414089202339757,0.01384407142272173,0.13453992826567873,116.17763534036088,0.9787664929565221,malignant
0.017264872312816287,0.12737645353755314,188.164323168235,0.9754006069473595,0.01530187681394385,0.09960908339258687,442.5590924537732,0.9413195069630963,0.01530003898295454,0.09930986884709794,441.33206018518524,0.941444603963848,0.017264872312816287,0.12737645353755314,188.164323168235,0.9754006069473595,malignant
0.02648618222334922,0.1442587421237715,156.18015115708747,0.9765245175942868,0.025845251801022748,0.12926893013135055,392.52243647167717,0.9403603239035213,0.026111282769664564,0.13093747246746007,383.88918032786887,0.941645174679038,0.02648618222334922,0.1442587421237715,156.18015115708747,0.9765245175942868,malignant
